idFilm,labelFilm,labelDirector,labelStarring
462953,Ateng Kaya Mendadak,Pitrajaya Burnama,Eddy Sud
462953,Ateng Kaya Mendadak,Pitrajaya Burnama,Adi Bing Slamet
462953,Ateng Kaya Mendadak,Pitrajaya Burnama,Iskak
462953,Ateng Kaya Mendadak,Pitrajaya Burnama,Vivi Sumanti
462953,Ateng Kaya Mendadak,Pitrajaya Burnama,Ernie Djohan
463621,Musang Berjanggut,Pitrajaya Burnama,Ateng
463621,Musang Berjanggut,Pitrajaya Burnama,Roy Marten
463621,Musang Berjanggut,Pitrajaya Burnama,Iskak
463621,Musang Berjanggut,Pitrajaya Burnama,Rini S. Bono
463621,Musang Berjanggut,Pitrajaya Burnama,Nico Pelamonia
463621,Musang Berjanggut,Pitrajaya Burnama,Rina Hasyim
463621,Musang Berjanggut,Pitrajaya Burnama,Farida Pasha
463621,Musang Berjanggut,Pitrajaya Burnama,Hadisjam Tahax
463621,Musang Berjanggut,Pitrajaya Burnama,Soekarno M. Noor
463621,Musang Berjanggut,Pitrajaya Burnama,Benyamin S.
463621,Musang Berjanggut,Pitrajaya Burnama,Mangara Siahaan
464291,Cowok Masa Kini,Pitrajaya Burnama,Wolly Sutinah
464291,Cowok Masa Kini,Pitrajaya Burnama,Aminah Cendrakasih
464291,Cowok Masa Kini,Pitrajaya Burnama,Bendot
464291,Cowok Masa Kini,Pitrajaya Burnama,Dana Christina
464291,Cowok Masa Kini,Pitrajaya Burnama,Ade Irawan
464291,Cowok Masa Kini,Pitrajaya Burnama,Nur Afni Octavia
464291,Cowok Masa Kini,Pitrajaya Burnama,Rudy Salam
464291,Cowok Masa Kini,Pitrajaya Burnama,Kusno Sudjarwadi
464291,Cowok Masa Kini,Pitrajaya Burnama,Juni Arcan
464291,Cowok Masa Kini,Pitrajaya Burnama,Tatiek Tito
464291,Cowok Masa Kini,Pitrajaya Burnama,Sari Narulita
464291,Cowok Masa Kini,Pitrajaya Burnama,Bambang Irawan
465476,Jeritan Si Buyung,Pitrajaya Burnama,Dicky Zulkarnaen
465476,Jeritan Si Buyung,Pitrajaya Burnama,Wolly Sutinah
465476,Jeritan Si Buyung,Pitrajaya Burnama,Nia Zulkarnaen
465476,Jeritan Si Buyung,Pitrajaya Burnama,Aminah Cendrakasih
465476,Jeritan Si Buyung,Pitrajaya Burnama,Bagus Santoso
465476,Jeritan Si Buyung,Pitrajaya Burnama,Ucok Harahap
465651,Betapa Damai Hati Kami,Pitrajaya Burnama,Sys NS
465651,Betapa Damai Hati Kami,Pitrajaya Burnama,Mieke Wijaya
465651,Betapa Damai Hati Kami,Pitrajaya Burnama,Yayuk Suseno
465651,Betapa Damai Hati Kami,Pitrajaya Burnama,Rachmat Hidayat
465651,Betapa Damai Hati Kami,Pitrajaya Burnama,Komalasari
465651,Betapa Damai Hati Kami,Pitrajaya Burnama,Gina Adriana
465651,Betapa Damai Hati Kami,Pitrajaya Burnama,Nenny Triana
465651,Betapa Damai Hati Kami,Pitrajaya Burnama,Pong Hardjatmo
465651,Betapa Damai Hati Kami,Pitrajaya Burnama,Doddy Sukma
533865,Sembilan Janda Genit,Pitrajaya Burnama,Wolly Sutinah
533865,Sembilan Janda Genit,Pitrajaya Burnama,Ruth Pelupessy
533865,Sembilan Janda Genit,Pitrajaya Burnama,Emmy Husein
533865,Sembilan Janda Genit,Pitrajaya Burnama,Ratmi B-29
533865,Sembilan Janda Genit,Pitrajaya Burnama,A. Hamid Arief
533865,Sembilan Janda Genit,Pitrajaya Burnama,Zainal Abidin (aktor)
533865,Sembilan Janda Genit,Pitrajaya Burnama,Yetty Loren
533865,Sembilan Janda Genit,Pitrajaya Burnama,Waty Siregar
533865,Sembilan Janda Genit,Pitrajaya Burnama,Urip Arphan
533865,Sembilan Janda Genit,Pitrajaya Burnama,Wieke Widowati
533865,Sembilan Janda Genit,Pitrajaya Burnama,Susanna Caecilia
533865,Sembilan Janda Genit,Pitrajaya Burnama,Mansjur Sjah
533865,Sembilan Janda Genit,Pitrajaya Burnama,Herlina Effendy
590649,Tuyul (film),Pitrajaya Burnama,Darto Helm
590649,Tuyul (film),Pitrajaya Burnama,Debby Cynthia Dewi
590649,Tuyul (film),Pitrajaya Burnama,A. Hamid Arief
590649,Tuyul (film),Pitrajaya Burnama,Muni Cader
590649,Tuyul (film),Pitrajaya Burnama,Alwi Oslan
590649,Tuyul (film),Pitrajaya Burnama,W.D. Mochtar
628569,Kemesraan (film),Pitrajaya Burnama,HIM Damsyik
628569,Kemesraan (film),Pitrajaya Burnama,Nurul Arifin
628569,Kemesraan (film),Pitrajaya Burnama,Mathias Muchus
628569,Kemesraan (film),Pitrajaya Burnama,Kiki Fatmala
628569,Kemesraan (film),Pitrajaya Burnama,Rina Hasyim
628569,Kemesraan (film),Pitrajaya Burnama,Zainal Abidin (aktor)
628569,Kemesraan (film),Pitrajaya Burnama,Baby Zelvia
628569,Kemesraan (film),Pitrajaya Burnama,Ida Kusumah
628569,Kemesraan (film),Pitrajaya Burnama,Doyok
628569,Kemesraan (film),Pitrajaya Burnama,Kadir
628569,Kemesraan (film),Pitrajaya Burnama,Muni Cader
122068,Gue Kapok Jatuh Cinta,Awi Suryadi,Dude Harlino
122068,Gue Kapok Jatuh Cinta,Awi Suryadi,Oka Antara
122068,Gue Kapok Jatuh Cinta,Awi Suryadi,Stan Lee
122068,Gue Kapok Jatuh Cinta,Awi Suryadi,Teuku Wisnu
122068,Gue Kapok Jatuh Cinta,Awi Suryadi,Big Dicky
263122,Claudia/Jasmine,Awi Suryadi,Nino Fernandez
263122,Claudia/Jasmine,Awi Suryadi,Mieke Amalia
263122,Claudia/Jasmine,Awi Suryadi,Kinaryosih
263122,Claudia/Jasmine,Awi Suryadi,Ira Maya Sopha
263122,Claudia/Jasmine,Awi Suryadi,Kirana Larasati
263122,Claudia/Jasmine,Awi Suryadi,Andhika Pratama
263122,Claudia/Jasmine,Awi Suryadi,Fikri Ramadhan
263122,Claudia/Jasmine,Awi Suryadi,Dinda Kanyadewi
287716,Sumpah Pocong Di Sekolah,Awi Suryadi,Henidar Amroe
287716,Sumpah Pocong Di Sekolah,Awi Suryadi,Marcell Darwin
287716,Sumpah Pocong Di Sekolah,Awi Suryadi,Herichan
287716,Sumpah Pocong Di Sekolah,Awi Suryadi,Joshua Pandelaki
287716,Sumpah Pocong Di Sekolah,Awi Suryadi,Hardi Fadhillah
287716,Sumpah Pocong Di Sekolah,Awi Suryadi,Fandy Christian
347978,Asmara Dua Diana,Awi Suryadi,Luna Maya
347978,Asmara Dua Diana,Awi Suryadi,Jamie Aditya
347978,Asmara Dua Diana,Awi Suryadi,Jose Rizal Manua
347978,Asmara Dua Diana,Awi Suryadi,Restu Sinaga
347978,Asmara Dua Diana,Awi Suryadi,Aura Kasih
347978,Asmara Dua Diana,Awi Suryadi,Mario Maulana
430814,Selendang Rocker,Awi Suryadi,Ramzi
430814,Selendang Rocker,Awi Suryadi,Edric Tjandra
430814,Selendang Rocker,Awi Suryadi,Dian Dipa Chandra
430814,Selendang Rocker,Awi Suryadi,Saykoji
430814,Selendang Rocker,Awi Suryadi,Sarah Jane
430814,Selendang Rocker,Awi Suryadi,Juhana Sutisna
122068,Gue Kapok Jatuh Cinta,Thomas Nawilis,Dude Harlino
122068,Gue Kapok Jatuh Cinta,Thomas Nawilis,Oka Antara
122068,Gue Kapok Jatuh Cinta,Thomas Nawilis,Stan Lee
122068,Gue Kapok Jatuh Cinta,Thomas Nawilis,Teuku Wisnu
122068,Gue Kapok Jatuh Cinta,Thomas Nawilis,Big Dicky
323410,Cintaku Selamanya,Thomas Nawilis,Olga Syahputra
323410,Cintaku Selamanya,Thomas Nawilis,Ratu Felisha
323410,Cintaku Selamanya,Thomas Nawilis,Gusti Randa
323410,Cintaku Selamanya,Thomas Nawilis,Mike Muliadro
323410,Cintaku Selamanya,Thomas Nawilis,Boyke Dian Nugraha
323410,Cintaku Selamanya,Thomas Nawilis,Five Vi
323410,Cintaku Selamanya,Thomas Nawilis,Nadila Ernesta
323410,Cintaku Selamanya,Thomas Nawilis,Marissa Nasution
323410,Cintaku Selamanya,Thomas Nawilis,Hardi Fadhillah
323410,Cintaku Selamanya,Thomas Nawilis,Ferry Irawan Kusuma
372692,Seharum Hati Ibu,Awaludin,Fadly
372692,Seharum Hati Ibu,Awaludin,Rina Hasyim
372692,Seharum Hati Ibu,Awaludin,Hendra Cipta
372692,Seharum Hati Ibu,Awaludin,Tuty Kirana
364879,Turang,Bachtiar Siagian,Hadisjam Tahax
464493,Notaris Sulami,Bachtiar Siagian,Fifi Young
464493,Notaris Sulami,Bachtiar Siagian,Rima Melati
464493,Notaris Sulami,Bachtiar Siagian,A. Hamid Arief
465611,Sekedjap Mata,Bachtiar Siagian,Mieke Wijaya
465611,Sekedjap Mata,Bachtiar Siagian,Wolly Sutinah
465611,Sekedjap Mata,Bachtiar Siagian,A. Hamid Arief
465611,Sekedjap Mata,Bachtiar Siagian,Zainal Abidin (aktor)
465611,Sekedjap Mata,Bachtiar Siagian,Awaludin
465611,Sekedjap Mata,Bachtiar Siagian,Hadisjam Tahax
590638,Kami Bangun Hari Esok,Bachtiar Siagian,Dicky Zulkarnaen
590638,Kami Bangun Hari Esok,Bachtiar Siagian,Nani Widjaja
590638,Kami Bangun Hari Esok,Bachtiar Siagian,Alwi Oslan
590645,Njanjian di Lereng Dieng,Bachtiar Siagian,Dicky Zulkarnaen
590645,Njanjian di Lereng Dieng,Bachtiar Siagian,Alwi Oslan
590645,Njanjian di Lereng Dieng,Bachtiar Siagian,Nani Wijaya
590645,Njanjian di Lereng Dieng,Bachtiar Siagian,Saman
583067,Nafsu Besar Tenaga Kurang,B.Z. Kadaryono,Debby Cynthia Dewi
583067,Nafsu Besar Tenaga Kurang,B.Z. Kadaryono,Rina Hasyim
583067,Nafsu Besar Tenaga Kurang,B.Z. Kadaryono,Hendra Cipta
583067,Nafsu Besar Tenaga Kurang,B.Z. Kadaryono,Aedy Moward
372679,Gadis Simpanan,Willy Wilianto,Yati Octavia
372679,Gadis Simpanan,Willy Wilianto,Lenny Marlina
372679,Gadis Simpanan,Willy Wilianto,Ade Manuhutu
372679,Gadis Simpanan,Willy Wilianto,Fadly
372679,Gadis Simpanan,Willy Wilianto,Ratmi B-29
372679,Gadis Simpanan,Willy Wilianto,A. Hamid Arief
372679,Gadis Simpanan,Willy Wilianto,Atmonadi
390720,Bengawan Solo (film 1971),Willy Wilianto,Gesang
390720,Bengawan Solo (film 1971),Willy Wilianto,Gesang
390720,Bengawan Solo (film 1971),Willy Wilianto,Gesang
390720,Bengawan Solo (film 1971),Willy Wilianto,Gesang
390720,Bengawan Solo (film 1971),Willy Wilianto,Rima Melati
390720,Bengawan Solo (film 1971),Willy Wilianto,Maruli Sitompul
390720,Bengawan Solo (film 1971),Willy Wilianto,Komalasari
390720,Bengawan Solo (film 1971),Willy Wilianto,Tan Tjeng Bok
390720,Bengawan Solo (film 1971),Willy Wilianto,Tuty S
390720,Bengawan Solo (film 1971),Willy Wilianto,Frank Rorimpandey
390720,Bengawan Solo (film 1971),Willy Wilianto,Rd Mochtar
390720,Bengawan Solo (film 1971),Willy Wilianto,Ferry Irawan
390720,Bengawan Solo (film 1971),Willy Wilianto,W.D Mochtar
390720,Bengawan Solo (film 1971),Willy Wilianto,Bissu Usman
403815,IQ 200,Willy Wilianto,Nurul Arifin
403815,IQ 200,Willy Wilianto,Anwar Fuady
403815,IQ 200,Willy Wilianto,Enny Beatrice
403815,IQ 200,Willy Wilianto,Susy Bolle
403815,IQ 200,Willy Wilianto,Willy Wilianto
403815,IQ 200,Willy Wilianto,Pria Bombom
403815,IQ 200,Willy Wilianto,Didu
403815,IQ 200,Willy Wilianto,Waty Siregar
403815,IQ 200,Willy Wilianto,Urip Arphan
403823,"Si Boneka Kayu, Pinokio",Willy Wilianto,Ateng
403823,"Si Boneka Kayu, Pinokio",Willy Wilianto,Iskak
403823,"Si Boneka Kayu, Pinokio",Willy Wilianto,Dina Mariana
542465,Misteri Cinta,Willy Wilianto,Lina Budiarti
542465,Misteri Cinta,Willy Wilianto,Willy Wilianto
542465,Misteri Cinta,Willy Wilianto,Wieke Widowati
542465,Misteri Cinta,Willy Wilianto,Johanes Hubertus Eijkenboom
542469,Perangkap di Malam Gelap,Willy Wilianto,Urip Arphan
542469,Perangkap di Malam Gelap,Willy Wilianto,Nizar Zulmi
542469,Perangkap di Malam Gelap,Willy Wilianto,Johanes Hubertus Eijkenboom
840295,Aduhai Manisnya,Willy Wilianto,Elvy Sukaesih
840295,Aduhai Manisnya,Willy Wilianto,Susy Bolle
840295,Aduhai Manisnya,Willy Wilianto,Achmad Albar
376382,Terkabul,L. Inata,S. Bono
376382,Terkabul,L. Inata,Titien Sumarni
376387,Lagu Kenangan,L. Inata,Titien Sumarni
376387,Lagu Kenangan,L. Inata,A.N. Alcaff
376394,Kasih Sajang,L. Inata,S. Bono
376394,Kasih Sajang,L. Inata,Ermina Zaenah
376394,Kasih Sajang,L. Inata,Titien Sumarni
372694,Operasi Tinombala,M. Shariefuddin,Wolly Sutinah
372694,Operasi Tinombala,M. Shariefuddin,Fadly
372694,Operasi Tinombala,M. Shariefuddin,Hassan Sanusi
372694,Operasi Tinombala,M. Shariefuddin,Kusno Sudjarwadi
372694,Operasi Tinombala,M. Shariefuddin,Pong Hardjatmo
372694,Operasi Tinombala,M. Shariefuddin,W.D Mochtar
372694,Operasi Tinombala,M. Shariefuddin,Tuty Kirana
465560,Setan Kuburan,Daeng Harris,Yati Octavia
465560,Setan Kuburan,Daeng Harris,Wolly Sutinah
465560,Setan Kuburan,Daeng Harris,Mang Dudung
465560,Setan Kuburan,Daeng Harris,Mang Diman
465560,Setan Kuburan,Daeng Harris,Didu
465560,Setan Kuburan,Daeng Harris,Husin Lubis
465560,Setan Kuburan,Daeng Harris,Mang Udi
465560,Setan Kuburan,Daeng Harris,Mansjur Sjah
465560,Setan Kuburan,Daeng Harris,Benyamin S
533849,Derita Ibu,Lie Soen Bok,Zainal Abidin (aktor)
274429,The Tarix Jabrix,Iqbal Rais,Carissa Putri
274429,The Tarix Jabrix,Iqbal Rais,The Changcuters
274429,The Tarix Jabrix,Iqbal Rais,Alblen Filindo Fabe
274429,The Tarix Jabrix,Iqbal Rais,Iga Mawarni
274429,The Tarix Jabrix,Iqbal Rais,Francine Roosenda
274429,The Tarix Jabrix,Iqbal Rais,Edi Brokoli
274429,The Tarix Jabrix,Iqbal Rais,Ario Bayu
274429,The Tarix Jabrix,Iqbal Rais,Sam Bimbo
325339,Si Jago Merah,Iqbal Rais,Indra Birowo
325339,Si Jago Merah,Iqbal Rais,Ringgo Agus Rahman
325339,Si Jago Merah,Iqbal Rais,Deddy Mahendra Desta
325339,Si Jago Merah,Iqbal Rais,Sarah Sechan
325339,Si Jago Merah,Iqbal Rais,Poppy Sovia
325339,Si Jago Merah,Iqbal Rais,Tika Putri
325339,Si Jago Merah,Iqbal Rais,Sukma Perdana Manaf
325339,Si Jago Merah,Iqbal Rais,Juhana Sutisna
325339,Si Jago Merah,Iqbal Rais,Judika
392157,The Tarix Jabrix 2,Iqbal Rais,The Changcuters
392157,The Tarix Jabrix 2,Iqbal Rais,Joanna Alexandra
392157,The Tarix Jabrix 2,Iqbal Rais,Duma Riris Silalahi
392157,The Tarix Jabrix 2,Iqbal Rais,Ramon Y. Tungka
392157,The Tarix Jabrix 2,Iqbal Rais,Cecep Reza
392157,The Tarix Jabrix 2,Iqbal Rais,Umay Shahab
392157,The Tarix Jabrix 2,Iqbal Rais,Sellen Fernandez
392157,The Tarix Jabrix 2,Iqbal Rais,Chantiq Schagerl
392157,The Tarix Jabrix 2,Iqbal Rais,Judika
458599,Bukan Malin Kundang,Iqbal Rais,Aming
458599,Bukan Malin Kundang,Iqbal Rais,Ringgo Agus Rahman
458599,Bukan Malin Kundang,Iqbal Rais,Sissy Priscillia
458599,Bukan Malin Kundang,Iqbal Rais,Deddy Mahendra Desta
458599,Bukan Malin Kundang,Iqbal Rais,Jaja Mihardja
458599,Bukan Malin Kundang,Iqbal Rais,Juhana Sutisna
727095,The Tarix Jabrix 3,Iqbal Rais,Kamidia Radisti
727095,The Tarix Jabrix 3,Iqbal Rais,The Changcuters
727095,The Tarix Jabrix 3,Iqbal Rais,Edi Brokoli
727095,The Tarix Jabrix 3,Iqbal Rais,Inggrid Widjanarko
727095,The Tarix Jabrix 3,Iqbal Rais,Dian Dipa Chandra
727095,The Tarix Jabrix 3,Iqbal Rais,Olivia Lubis Jensen
727095,The Tarix Jabrix 3,Iqbal Rais,Juhana Sutisna
371785,Mencari Ayah,Indra Wijaya,Camelia Malik
371785,Mencari Ayah,Indra Wijaya,Fadly
371785,Mencari Ayah,Indra Wijaya,Maruli Sitompul
371785,Mencari Ayah,Indra Wijaya,Tatiek Tito
371785,Mencari Ayah,Indra Wijaya,Darussalam
372738,Darah Daging (film),Indra Wijaya,Doris Callebaute
372738,Darah Daging (film),Indra Wijaya,Fadly
372738,Darah Daging (film),Indra Wijaya,Atmonadi
372738,Darah Daging (film),Indra Wijaya,Darussalam
372738,Darah Daging (film),Indra Wijaya,Hadisjam Tahax
225691,Jelangkung 3,Angga Dwimas Sasongko,Reza Pahlevi
225691,Jelangkung 3,Angga Dwimas Sasongko,Andrew Ralph Roxburgh
310396,Musik Hati,Angga Dwimas Sasongko,Risty Tagor
310396,Musik Hati,Angga Dwimas Sasongko,Arswendi Nasution
310396,Musik Hati,Angga Dwimas Sasongko,Ben Kasyafani
371183,Intan Perawan Kubu,A.N. Alcaff,Dicky Zulkarnaen
371183,Intan Perawan Kubu,A.N. Alcaff,Yati Octavia
371183,Intan Perawan Kubu,A.N. Alcaff,Ully Artha
23787,Ungu Violet,Rako Prijanto,Dian Sastrowardoyo
23787,Ungu Violet,Rako Prijanto,Rizky Hanggono
132407,D'Bijis,Rako Prijanto,Darius Sinathrya
132407,D'Bijis,Rako Prijanto,Indra Birowo
132407,D'Bijis,Rako Prijanto,Rianti Cartwright
132407,D'Bijis,Rako Prijanto,Tora Sudiro
132407,D'Bijis,Rako Prijanto,Gary Iskak
213936,Merah Itu Cinta,Rako Prijanto,Marsha Timothy
213936,Merah Itu Cinta,Rako Prijanto,Gary Iskak
213936,Merah Itu Cinta,Rako Prijanto,Yama Carlos
290330,Tri Mas Getir,Rako Prijanto,Indra Birowo
290330,Tri Mas Getir,Rako Prijanto,Titi Kamal
290330,Tri Mas Getir,Rako Prijanto,Tora Sudiro
290330,Tri Mas Getir,Rako Prijanto,Vincent Ryan Rompies
290330,Tri Mas Getir,Rako Prijanto,Cut Mini Theo
290330,Tri Mas Getir,Rako Prijanto,Robby Tumewu
290330,Tri Mas Getir,Rako Prijanto,Tino Saroengallo
299141,Oh My God,Rako Prijanto,Ringgo Agus Rahman
299141,Oh My God,Rako Prijanto,Deddy Mahendra Desta
299141,Oh My God,Rako Prijanto,Revalina S. Temat
372063,Benci Disko,Rako Prijanto,Tora Sudiro
372063,Benci Disko,Rako Prijanto,Vincent Ryan Rompies
372063,Benci Disko,Rako Prijanto,Arie Untung
372063,Benci Disko,Rako Prijanto,Poppy Sovia
372063,Benci Disko,Rako Prijanto,Soraya Larasati
372063,Benci Disko,Rako Prijanto,Denny Malik
400051,Preman In Love,Rako Prijanto,Tora Sudiro
400051,Preman In Love,Rako Prijanto,Vincent Ryan Rompies
400051,Preman In Love,Rako Prijanto,Fanny Fabriana
400051,Preman In Love,Rako Prijanto,Didik Nini Thowok
400051,Preman In Love,Rako Prijanto,Marwoto
403551,Krazy Crazy Krezy,Rako Prijanto,Acha Septriasa
403551,Krazy Crazy Krezy,Rako Prijanto,Tora Sudiro
403551,Krazy Crazy Krezy,Rako Prijanto,Sissy Priscillia
403551,Krazy Crazy Krezy,Rako Prijanto,Vincent Ryan Rompies
403551,Krazy Crazy Krezy,Rako Prijanto,Fanny Fadillah
403551,Krazy Crazy Krezy,Rako Prijanto,Gary Iskak
403551,Krazy Crazy Krezy,Rako Prijanto,Pierre Andre
403551,Krazy Crazy Krezy,Rako Prijanto,Julia Ziegler
403551,Krazy Crazy Krezy,Rako Prijanto,Sigi Wimala
424129,Maling Kutang,Rako Prijanto,Indra Birowo
424129,Maling Kutang,Rako Prijanto,Deswita Maharani
424129,Maling Kutang,Rako Prijanto,Kinaryosih
424129,Maling Kutang,Rako Prijanto,Arie Untung
424129,Maling Kutang,Rako Prijanto,Sogi Indra Dhuaja
424129,Maling Kutang,Rako Prijanto,Limbad
548360,Sekuntum Duri,Noorca M. Massardi,Lydia Kandou
548360,Sekuntum Duri,Noorca M. Massardi,Nani Widjaja
548360,Sekuntum Duri,Noorca M. Massardi,Ade Irawan
548360,Sekuntum Duri,Noorca M. Massardi,Dewi Irawan
548360,Sekuntum Duri,Noorca M. Massardi,Zainal Abidin (aktor)
548360,Sekuntum Duri,Noorca M. Massardi,Herman Felani
548360,Sekuntum Duri,Noorca M. Massardi,Asrul Zulmi
94825,Beth (film),Aria Kusumadewa,El Manik
94825,Beth (film),Aria Kusumadewa,Nurul Arifin
94825,Beth (film),Aria Kusumadewa,Ine Febriyanti
94825,Beth (film),Aria Kusumadewa,Lola Amaria
94825,Beth (film),Aria Kusumadewa,Bucek Depp
412475,Identitas (film),Aria Kusumadewa,Ray Sahetapy
412475,Identitas (film),Aria Kusumadewa,Tio Pakusadewo
412475,Identitas (film),Aria Kusumadewa,Leony Vitria Hartanti
412475,Identitas (film),Aria Kusumadewa,Titi Sjuman
230213,Suster N,Viva Westi,Atiqah Hasiholan
230213,Suster N,Viva Westi,Wulan Guritno
230213,Suster N,Viva Westi,Ardina Rasti
230213,Suster N,Viva Westi,Titi Qadarsih
287553,May (film),Viva Westi,Jajang C. Noer
287553,May (film),Viva Westi,Ria Irawan
287553,May (film),Viva Westi,Lukman Sardi
287553,May (film),Viva Westi,Tutie Kirana
287553,May (film),Viva Westi,Tio Pakusadewo
287553,May (film),Viva Westi,Yama Carlos
287553,May (film),Viva Westi,Jenny Chang
287553,May (film),Viva Westi,Niniek L. Karim
288779,Bukan Bintang Biasa (film),Lasja Fauzia Susatyo,Raffi Ahmad
288779,Bukan Bintang Biasa (film),Lasja Fauzia Susatyo,Ayushita
288779,Bukan Bintang Biasa (film),Lasja Fauzia Susatyo,Dimas Beck
288779,Bukan Bintang Biasa (film),Lasja Fauzia Susatyo,Chelsea Olivia Wijaya
288779,Bukan Bintang Biasa (film),Lasja Fauzia Susatyo,Laudya Cinthya Bella
132152,Dunia Mereka,Lasja Fauzia Susatyo,Adinia Wirasti
132152,Dunia Mereka,Lasja Fauzia Susatyo,Christian Sugiono
132152,Dunia Mereka,Lasja Fauzia Susatyo,Oka Antara
132152,Dunia Mereka,Lasja Fauzia Susatyo,Ira Wibowo
132152,Dunia Mereka,Lasja Fauzia Susatyo,Cathy Sharon
132152,Dunia Mereka,Lasja Fauzia Susatyo,Ray Sahetapy
132152,Dunia Mereka,Lasja Fauzia Susatyo,Ayu Diah Pasha
264032,Perempuan Punya Cerita,Lasja Fauzia Susatyo,Susan Bachtiar
264032,Perempuan Punya Cerita,Lasja Fauzia Susatyo,Rachel Maryam
264032,Perempuan Punya Cerita,Lasja Fauzia Susatyo,Winky Wiryawan
264032,Perempuan Punya Cerita,Lasja Fauzia Susatyo,Tarzan (pelawak)
264032,Perempuan Punya Cerita,Lasja Fauzia Susatyo,Rieke Diah Pitaloka
264032,Perempuan Punya Cerita,Lasja Fauzia Susatyo,Shanty
264032,Perempuan Punya Cerita,Lasja Fauzia Susatyo,Sarah Sechan
264032,Perempuan Punya Cerita,Lasja Fauzia Susatyo,Kirana Larasati
264032,Perempuan Punya Cerita,Lasja Fauzia Susatyo,Arswendi Nasution
264032,Perempuan Punya Cerita,Lasja Fauzia Susatyo,Fauzi Baadila
276676,Lovely Luna,Lasja Fauzia Susatyo,Junot
276676,Lovely Luna,Lasja Fauzia Susatyo,Davina Veronica
276676,Lovely Luna,Lasja Fauzia Susatyo,Radhit Syaharzam
276676,Lovely Luna,Lasja Fauzia Susatyo,Imelda Soraya
276676,Lovely Luna,Lasja Fauzia Susatyo,Shareefa Daanish Sumartono
276676,Lovely Luna,Lasja Fauzia Susatyo,Anggia Yulia Hanafi
220992,Lawang Sewu (film),Arie Azis,Nuri Maulida
220992,Lawang Sewu (film),Arie Azis,Thalita Latief
220992,Lawang Sewu (film),Arie Azis,Marcell Darwin
220992,Lawang Sewu (film),Arie Azis,Tsania Marwa
220992,Lawang Sewu (film),Arie Azis,Melvin Lim
198336,Suster Ngesot (film),Arie Azis,Jajang C. Noer
198336,Suster Ngesot (film),Arie Azis,Nia Ramadhani
198336,Suster Ngesot (film),Arie Azis,Donita
198336,Suster Ngesot (film),Arie Azis,Mike Lewis
198336,Suster Ngesot (film),Arie Azis,Lia Waode
198336,Suster Ngesot (film),Arie Azis,Mastur
256966,Hantu Jembatan Ancol,Arie Azis,Nia Ramadhani
256966,Hantu Jembatan Ancol,Arie Azis,Dennis Adhiswara
256966,Hantu Jembatan Ancol,Arie Azis,Ben Joshua
256966,Hantu Jembatan Ancol,Arie Azis,Nadila Ernesta
274187,Tali Pocong Perawan,Arie Azis,Catherine Wilson
274187,Tali Pocong Perawan,Arie Azis,Ibnu Jamil
274187,Tali Pocong Perawan,Arie Azis,Zora Vidyanata
274187,Tali Pocong Perawan,Arie Azis,Ramon Y. Tungka
274187,Tali Pocong Perawan,Arie Azis,Dwi Putrantiwi
274187,Tali Pocong Perawan,Arie Azis,Dewi Persik
304232,Asoy Geboy,Arie Azis,Raffi Ahmad
304232,Asoy Geboy,Arie Azis,Indah Kalalo
304232,Asoy Geboy,Arie Azis,Tarzan (pelawak)
304232,Asoy Geboy,Arie Azis,Uli Auliani
304232,Asoy Geboy,Arie Azis,Rizky Mocil
304232,Asoy Geboy,Arie Azis,Heriyanto
304232,Asoy Geboy,Arie Azis,Meggy Z
304232,Asoy Geboy,Arie Azis,Allya Rossa
429255,Perjaka Terakhir,Arie Azis,Aming
429255,Perjaka Terakhir,Arie Azis,Reza Rahadian
429255,Perjaka Terakhir,Arie Azis,Fahrani
429255,Perjaka Terakhir,Arie Azis,Nani Widjaya
308598,Tulalit (film),Saptadjie,Meriam Bellina
308598,Tulalit (film),Saptadjie,Shareefa Daanish
308598,Tulalit (film),Saptadjie,Arie Untung
308598,Tulalit (film),Saptadjie,Robby Tumewu
308598,Tulalit (film),Saptadjie,Yadi Sembako
308598,Tulalit (film),Saptadjie,Kiwil
308598,Tulalit (film),Saptadjie,Budi Anduk
308598,Tulalit (film),Saptadjie,Edric Tjandra
375341,Susuk Pocong,Saptadjie,Dewi Perssik
375341,Susuk Pocong,Saptadjie,Deswita Maharani
375341,Susuk Pocong,Saptadjie,Andi Soraya
375341,Susuk Pocong,Saptadjie,Restu Sinaga
375341,Susuk Pocong,Saptadjie,Yadi Sembako
375341,Susuk Pocong,Saptadjie,Debby Ayu
375341,Susuk Pocong,Saptadjie,Andre Stinky
375341,Susuk Pocong,Saptadjie,Angeliq
198329,Lantai 13,Helfi Kardit,Irwansyah
198329,Lantai 13,Helfi Kardit,Widi Mulia
198329,Lantai 13,Helfi Kardit,Virnie Ismail
198329,Lantai 13,Helfi Kardit,Tio Pakusadewo
198329,Lantai 13,Helfi Kardit,Daus Separo
198329,Lantai 13,Helfi Kardit,Aryo Wahab
198329,Lantai 13,Helfi Kardit,Lucky Hakim
198329,Lantai 13,Helfi Kardit,Maia Ahmad
198329,Lantai 13,Helfi Kardit,Bella Esperance Lee
243804,"Miracle ""Menantang Maut""",Helfi Kardit,Nadila Ernesta
243804,"Miracle ""Menantang Maut""",Helfi Kardit,Keira Shabira
